sangat tidak efisien dan kinerja lamban####4,5 2,3	APP_PERFORMANCE#0
bukan ##ya di perbaiki bahkan tidak ada tanggapan aduh rugi####-1,-1 3,4	FEATURES_PRODUCT#1
pembayaran q ##ris saldo sudah terpotong####0,1 -1,-1	TRANSACTION_TRANSFER#0
pembayaran q ##ris saldo sudah terpotong####1,3 -1,-1	TRANSACTION_TRANSFER#0
pembayaran q ##ris saldo sudah terpotong####3,4 5,6	NOTIFICATION_INFO#0
di penerima q ##ris blom####2,4 -1,-1	TRANSACTION_TRANSFER#2
mengecewakan####-1,-1 0,1	FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0
pelayanannya lambat####-1,-1 1,2	APP_PERFORMANCE#0 APP_PERFORMANCE#0
aplikasi jelek####-1,-1 1,2	FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0 FEATURES_PRODUCT#0
masa aku bagus atas dana tidak masuk masuk sampai sekarang####5,7 5,7	TRANSACTION_TRANSFER#0
saldo sudah berkurang####0,1 2,3	NOTIFICATION_INFO#0 NOTIFICATION_INFO#1 NOTIFICATION_INFO#1 NOTIFICATION_INFO#0 NOTIFICATION_INFO#1 NOTIFICATION_INFO#0
belum masuk masuk####0,2 0,2	TRANSACTION_TRANSFER#0
aman dan amanah####-1,-1 0,1	SECURITY_FRAUD#2 SECURITY_FRAUD#2
jangan pakai bank ini di karenakan ketika aku melakukan pembayaran lewat q ##ris####9,10 -1,-1	TRANSACTION_TRANSFER#0
jangan pakai bank ini di karenakan ketika aku melakukan pembayaran lewat q ##ris####11,13 -1,-1	TRANSACTION_TRANSFER#0
tidak masuk ke rekening yang aku tuju dan saldo nya sudah berkurang ketika aku chat lewat gmail dan whatsapp####0,2 0,2	TRANSACTION_TRANSFER#0
tidak masuk ke rekening yang aku tuju dan saldo nya sudah berkurang ketika aku chat lewat gmail dan whatsapp####8,9 11,12	NOTIFICATION_INFO#0
tidak masuk ke rekening yang aku tuju dan saldo nya sudah berkurang ketika aku chat lewat gmail dan whatsapp####18,19 -1,-1	CUSTOMER_SERVICE#0
bagus aplikasi jago mudah dan mudah####-1,-1 0,1	UI_UX_DESIGN#2
dengan catatan akun kamu terkunci tolong cek akun aku karena ada saldo yang harus segera aku pakai untuk kebutuhan sehari hari tolong dengan sangat bantuannya####4,5 -1,-1	AUTH_ACCESS#2
dengan catatan akun kamu terkunci tolong cek akun aku karena ada saldo yang harus segera aku pakai untuk kebutuhan sehari hari tolong dengan sangat bantuannya####11,12 -1,-1	NOTIFICATION_INFO#2
aku sungguh sangat menyesal menggunakan bank jago####-1,-1 3,4	FEATURES_PRODUCT#0
bagus bank jg ##o####-1,-1 0,1	FEATURES_PRODUCT#2
sayang bunga gede 5 persen####1,2 -1,-1	INTEREST_RETURNS#0
kpn turun jadi 2 persen####4,5 1,2	INTEREST_RETURNS#0
jdi ambil limit sedikit ten ##or satu bulan ajal ##ah####2,3 -1,-1	ACCOUNT_MANAGEMENT#0
jdi ambil limit sedikit ten ##or satu bulan ajal ##ah####4,6 -1,-1	INTEREST_RETURNS#0
sejauh ini pakai bank jago itu nyaman banget sih####-1,-1 6,7	FEATURES_PRODUCT#2
kalau bisa tambahkan fitur investasi crypt ##o####3,4 -1,-1	FEATURES_PRODUCT#2
kalau bisa tambahkan fitur investasi crypt ##o####4,5 -1,-1	FEATURES_PRODUCT#2
apa lagi sekarang sudah ada pilihan investasi emas mata uang asing####7,8 -1,-1	FEATURES_PRODUCT#2
agak kecewa karena tidak dapat penawaran dana darurat####-1,-1 1,2	FEATURES_PRODUCT#0
ped ##ahal ini aplikasi andalan aku untuk cash ##fl ##ow trading di stock ##bit dan bayar ##2 q ##ris di merchant####17,19 -1,-1	TRANSACTION_TRANSFER#0
ini bagaimana aku bayar pakai q ##ris####5,7 -1,-1	TRANSACTION_TRANSFER#1
pend ##ing####-1,-1 0,2	TRANSACTION_TRANSFER#0
sudah bikin laporan sudah seharian tidak ada respon####2,3 -1,-1	CUSTOMER_SERVICE#1
sudah bikin laporan sudah seharian tidak ada respon####7,8 -1,-1	CUSTOMER_SERVICE#1
saldo sudah terpotong tao ##i pemilik q ##ris belum menerima bayaran####0,1 2,3	NOTIFICATION_INFO#0
saldo sudah terpotong tao ##i pemilik q ##ris belum menerima bayaran####6,8 -1,-1	TRANSACTION_TRANSFER#0
buruk bank jago banyak kendala dan transfer pun ditunda sudah 7 hari kecewa####6,7 12,13	TRANSACTION_TRANSFER#0
direk ##omendasikan untuk dompet digital####3,5 0,2	TRANSACTION_TRANSFER#2
jujur aplikasi cakep bisa atur keuangan dengan cepat####-1,-1 7,8	FEATURES_PRODUCT#2
sayang berat banget####-1,-1 1,2	APP_PERFORMANCE#0
aku mohon hapus akun aku####2,4 -1,-1	ACCOUNT_MANAGEMENT#2
aku kecewa kirim uang lewat q ##ris saldo sudah di potong####2,4 1,2	TRANSACTION_TRANSFER#0
aku kecewa kirim uang lewat q ##ris saldo sudah di potong####5,7 -1,-1	TRANSACTION_TRANSFER#0
aku kecewa kirim uang lewat q ##ris saldo sudah di potong####7,8 -1,-1	NOTIFICATION_INFO#0
transaksi yang kecil seperti ini saja tidak yang mau mengurus dari pihak bank jago####0,1 2,3	TRANSACTION_TRANSFER#0
di tanya bagaimana cara nya respon buruk tidak ada respons sama sekali####5,6 6,7	CUSTOMER_SERVICE#0
di tanya bagaimana cara nya respon buruk tidak ada respons sama sekali####7,10 -1,-1	CUSTOMER_SERVICE#0
susah di hubungi aku kecewa####-1,-1 4,5	FEATURES_PRODUCT#0
apa lagi transaksi besar####2,3 3,4	TRANSACTION_TRANSFER#1
transaksi pend ##ing dan saldo sudah terpotong akan####0,1 1,3	TRANSACTION_TRANSFER#0
transaksi pend ##ing dan saldo sudah terpotong akan####4,5 6,7	NOTIFICATION_INFO#0
belum masuk transaksi ##nya####0,2 0,2	TRANSACTION_TRANSFER#0
sudah tanya ke customer service disuruh menunggu 1 jam setelah itu belum dikembalikan juga saldo ##nya lapor lewat email sudah bikin laporan hanya disuruh menunggu tidak ada kepastian saldo kembali bagaimana tidak ada kejelasan dan customer lay ##an pun tidak membantu sama sekali####3,5 -1,-1	CUSTOMER_SERVICE#0
sudah tanya ke customer service disuruh menunggu 1 jam setelah itu belum dikembalikan juga saldo ##nya lapor lewat email sudah bikin laporan hanya disuruh menunggu tidak ada kepastian saldo kembali bagaimana tidak ada kejelasan dan customer lay ##an pun tidak membantu sama sekali####21,22 -1,-1	CUSTOMER_SERVICE#0
mudah untuk bertransaksi di dunia digital####-1,-1 0,1	UI_UX_DESIGN#2
pengiriman lama####-1,-1 1,2	FEATURES_PRODUCT#0
gangguan terus####0,1 -1,-1	APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0
sangat bagus dan mudah untuk transaksi####5,6 3,4	TRANSACTION_TRANSFER#2
sangat mudah digunakan####-1,-1 0,2	UI_UX_DESIGN#2 UI_UX_DESIGN#2 UI_UX_DESIGN#2 UI_UX_DESIGN#2 UI_UX_DESIGN#2 UI_UX_DESIGN#2 UI_UX_DESIGN#2 UI_UX_DESIGN#2 UI_UX_DESIGN#2 UI_UX_DESIGN#2
tidak ada fitur ##e pinjaman jadi uni ##ns ##tal ##l####4,5 -1,-1	FEATURES_PRODUCT#0
belum ada pinjaman####2,3 -1,-1	FEATURES_PRODUCT#2
apalagi kalau sampai menerima mata uang asing lebih bagus lagi####-1,-1 8,9	FEATURES_PRODUCT#2
semoga lancar terus dan semakin mudah dalam setiap transaksi####8,9 5,6	TRANSACTION_TRANSFER#2
aku baru nyoba ##an katanya bagus bisa pisah pisah rekening####-1,-1 5,6	FEATURES_PRODUCT#2
sangat cepat untuk aktivitas transaksi transfer nya####4,5 0,2	TRANSACTION_TRANSFER#2
sangat cepat untuk aktivitas transaksi transfer nya####5,6 -1,-1	TRANSACTION_TRANSFER#2
aplikasi scam####1,2 -1,-1	SECURITY_FRAUD#0 SECURITY_FRAUD#0 SECURITY_FRAUD#0 SECURITY_FRAUD#0 SECURITY_FRAUD#0 SECURITY_FRAUD#0
bagus pokoknya mau 1 tahun lancar jaya tidak pernah ada kendala####-1,-1 5,7	FEATURES_PRODUCT#2
uang saya tiba - tiba hilang dan sudah laporan dari sebulan yang lalu masih belum ada follow atas informasi dari pihak bank jago####8,9 5,6	CUSTOMER_SERVICE#0
aplikasi bank jago memang yang baik dan menguntungkan untuk kami####-1,-1 7,8	FEATURES_PRODUCT#2
bonus dan promo pun jelas####0,1 -1,-1	INTEREST_RETURNS#2
bonus dan promo pun jelas####2,3 4,5	PROMO_MARKETING#2
dan tidak ada iklan dan tidak lewat####3,4 -1,-1	PROMO_MARKETING#2
mudah di pakai####-1,-1 0,1	UI_UX_DESIGN#2 UI_UX_DESIGN#2 UI_UX_DESIGN#2
penghapusan data dipers ##ulit####-1,-1 2,4	CUSTOMER_SERVICE#0
oke####-1,-1 0,1	FEATURES_PRODUCT#2 FEATURES_PRODUCT#1 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2
untuk tabungan####1,2 -1,-1	FEATURES_PRODUCT#2
pelayanan customer service via telpon####0,1 -1,-1	CUSTOMER_SERVICE#0
pelayanan customer service via telpon####1,3 -1,-1	CUSTOMER_SERVICE#0
bisa atur tabungan####2,3 -1,-1	FEATURES_PRODUCT#2
suka sangat sama jago####-1,-1 0,1	FEATURES_PRODUCT#2
minta fitur q ##ris corp ##s polisi militer dong min####1,2 -1,-1	FEATURES_PRODUCT#1
minta fitur q ##ris corp ##s polisi militer dong min####2,4 -1,-1	TRANSACTION_TRANSFER#1
aplikasi sangat payah####-1,-1 2,3	FEATURES_PRODUCT#0
masa tidak bisa transfer ke bank lain####3,4 1,3	TRANSACTION_TRANSFER#0
aplikasi nya bagus####-1,-1 2,3	FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2
bagus sangat aplikasi nya####-1,-1 0,1	FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2
masya ##allah aman sangat####-1,-1 2,3	SECURITY_FRAUD#2
ribet####-1,-1 0,1	UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0 UI_UX_DESIGN#0
mau pencairan dana sulit####1,2 3,4	TRANSACTION_TRANSFER#0
suka sangat pakai bank jago ##o####-1,-1 0,1	FEATURES_PRODUCT#2
tiap buka aplikasi selalu kembali login ulang itu sangat merepotkan####5,6 -1,-1	AUTH_ACCESS#0
awalnya fre biaya administrasi transfer ke####2,4 -1,-1	FEES_CHARGES#1
awalnya fre biaya administrasi transfer ke####4,5 -1,-1	TRANSACTION_TRANSFER#1
bebas iklan####1,2 -1,-1	PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#1 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2 PROMO_MARKETING#2
di sayang ##kan sering waktu dipakai terkadang agak sulit membukanya pas saat koneksi lagi buruk tidak stabil####-1,-1 14,15	APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0 APP_PERFORMANCE#0
ataupun lag####1,2 -1,-1	APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#1 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2 APP_PERFORMANCE#2
mungkin hanya hal yang biasa terjadi di aplikasi ini dan yang lain - lainnya sesuai pengalaman transaksi sukses####16,17 17,18	TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2 TRANSACTION_TRANSFER#2
bagus dan bagus juga harga####-1,-1 0,1	FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2 FEATURES_PRODUCT#2
terjangkau####-1,-1 0,1	FEES_CHARGES#2 FEES_CHARGES#2 FEES_CHARGES#2 FEES_CHARGES#2 FEES_CHARGES#2 FEES_CHARGES#2 FEES_CHARGES#2 FEES_CHARGES#2 FEES_CHARGES#2 FEES_CHARGES#2 FEES_CHARGES#2 FEES_CHARGES#2 FEES_CHARGES#2 FEES_CHARGES#2
